"WGMS_ID","YEAR","MASS_BALANCE","POINT_LAT","POINT_LONG","PRECIP_M1","PRECIP_M2","PRECIP_M3","PRECIP_M4","PRECIP_M5","PRECIP_M6","OLR_M1","OLR_M2","OLR_M3","OLR_M4","OLR_M5","OLR_M6","AIR_M1","AIR_M2","AIR_M3","AIR_M4","AIR_M5","AIR_M6"
"3902","2015","55.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","-442.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","-196.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","-94.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","82.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","-238.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","-78.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3902","2015","-160.0","60.0252","110.3584","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2008","672.0","60.7001","110.0116","0.27","0.21","0.24","0.27","0.24","1.44","265.04486","273.35724","261.23074","274.63574","277.791","273.68344","15.930974","16.913338","17.723875","19.099682","21.07207","20.944197"
"3904","2015","-26.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-175.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-391.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-247.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-289.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-255.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-213.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-247.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-315.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-94.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"3904","2015","-235.0","60.7001","110.0116","0.24","0.34","0.11","0.18","0.21","0.26","16.719032","17.076658","18.201601","19.674187","20.217852","20.747572"
"2000","2001","969.0","35.2177735","111.5970154","1.42","1.09","1.53","1.91","1.32","1.28","206.35403","210.69719","211.591","213.84868","214.92194","212.65773","0.11710264","1.692003","1.9587151","3.1832285","3.6064305","3.567096"
"2000","2002","581.0","35.2177735","111.5970154","1.24","1.22","0.63","1.84","1.07","2.81","206.32805","207.71469","216.47461","213.11293","215.24724","208.62749","1.2677413","2.6913383","3.8196821","3.8316126","4.0278597","4.2425823"
"2000","2003","675.0","35.2177735","111.5970154","1.17","1.85","1.05","0.92","1.45","2.13","210.2173","205.8645","215.77925","217.8826","213.8951","212.4683","0.8974215","1.1213402","3.123551","2.9796813","3.890716","3.0412962"
"2000","2004","720.0","35.2177735","111.5970154","1.41","0.92","1.39","0.82","1.22","1.28","206.51984","212.29584","213.66064","217.0569","214.14618","212.05367","0.85064995","1.8746668","2.1251597","2.9748387","2.9413784","3.2741961"
"2000","2006","797.0","35.2177735","111.5970154","1.11","1.15","1.28","0.89","0.8","1.15","209.49963","210.57481","216.02081","214.29309","213.38951","211.85585","0.65193516","1.1490014","2.4380662","3.0919356","3.129284","3.1929064"
"2000","2007","1053.0","35.2177735","111.5970154","1.26","0.9","1.31","1.85","1.36","2.03","202.6182","209.59006","211.51573","212.41777","210.03976","210.27518","0.21451274","2.055","2.3390338","2.9896772","3.500717","3.0612957"
"2000","2008","1505.0","35.2177735","111.5970154","2.27","1.02","1.01","2.58","1.26","1.84","207.48584","209.38106","211.63336","212.28299","214.11118","211.2942","0.27516788","2.062669","2.052582","3.130004","3.8637981","3.008388"
"2000","2009","1061.0","35.2177735","111.5970154","2.09","1.86","1.4","1.63","1.04","1.13","206.50218","214.79553","214.57481","212.65848","214.38994","209.73245","0.6996833","1.9026669","1.8574172","2.415486","3.825002","3.5422578"
"2000","2010","850.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","880.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","940.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1000.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1490.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1600.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1670.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1580.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1470.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1400.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1340.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2010","1418.0","35.2177735","111.5970154","1.44","0.94","1.78","1.8","2.62","1.44","205.37057","209.89693","214.21571","212.44006","211.28284","211.8158","0.76355183","1.6336728","1.3803253","2.3206446","3.0560758","3.7041938"
"2000","2011","560.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","570.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","620.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","700.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","740.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","780.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","920.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","940.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","940.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","900.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","800.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2011","809.0","35.2177735","111.5970154","1.22","1.25","1.43","1.01","0.97","2.27","205.35654","209.57106","216.00992","216.69234","214.97319","210.36143","0.15129411","1.3120036","2.1483896","2.5532267","3.168216","3.4229064"
"2000","2012","560.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","570.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","620.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","700.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","740.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","780.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","920.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","940.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","940.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","900.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","800.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2012","810.0","35.2177735","111.5970154","1.18","1.18","1.86","1.36","1.89","1.56","209.36864","210.33124","210.90326","215.31436","211.15831","212.15894","0.77516425","1.324001","1.8387128","2.7835507","2.9303477","2.902579"
"2000","2013","890.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","940.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","990.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","1040.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","1095.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","1150.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","1500.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","960.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","960.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
"2000","2013","960.0","35.2177735","111.5970154","1.17","0.91","1.23","1.58","1.29","1.13","208.50888","209.48032","0.9438743","1.7010015","2.6683931","4.181292","4.033571","3.1080675"
