"WGMS_ID","YEAR","MASS_BALANCE","POINT_LAT","POINT_LONG","PRECIP_M1","PRECIP_M2","PRECIP_M3","PRECIP_M4","PRECIP_M5","PRECIP_M6","OLR_M1","OLR_M2","OLR_M3","OLR_M4","OLR_M5","OLR_M6","AIR_M1","AIR_M2","AIR_M3","AIR_M4","AIR_M5","AIR_M6"
"878","1994","-32.0","12.37683299999999","342.906333","0.7","0.42","0.11","0.8","0.89","0.12","163.23083","148.46371","151.48499","142.8093","138.09853","147.83012","-33.063","-35.51452","-37.342667","-39.44129","-39.024513","-33.38766"
"878","1995","1.0","12.37683299999999","342.906333","0.1","0.05","0.27","0.01","0.1","0.79","158.65228","152.46832","153.84361","143.94572","144.17784","143.21806","-36.437996","-36.315163","-35.904663","-39.47193","-39.262905","-36.68733"
"878","1996","-7.0","12.37683299999999","342.906333","0.04","0.12","0.42","0.26","0.02","0.25","159.55772","153.32713","147.11252","142.28555","147.33253","157.05673","-35.172997","-37.74935","-42.042995","-37.416134","-36.655163","-37.01466"
"878","1997","27.0","12.37683299999999","342.906333","0.84","1.41","1.15","0.35","1.98","2.63","161.861","152.44693","147.92973","144.69205","140.7453","145.01218","-34.85433","-37.824512","-37.56233","-40.598713","-41.115154","-39.416332"
"878","1998","-10.0","12.37683299999999","342.906333","2.83","0.49","2.91","5.0","3.09","1.71","160.34808","154.21097","151.7077","142.63812","144.6489","144.4323","-36.486332","-35.16838","-37.825325","-38.180645","-39.128063","-37.791668"
"878","1999","-21.0","12.37683299999999","342.906333","0.51","0.65","0.0","0.0","1.59","0.52","161.756","155.35626","148.1907","143.11713","143.48454","147.60173","-35.020664","-37.281612","-37.899338","-36.761288","-36.013866","-37.16633"
"878","2000","-24.0","12.37683299999999","342.906333","0.6","0.29","0.02","2.44","0.33","0.48","159.7716","154.46994","150.38269","142.93344","143.45598","148.64441","-36.36366","-37.313225","-39.013332","-40.73322","-40.63742","-36.689"
"878","2001","-6.0","12.37683299999999","342.906333","0.14","0.26","1.95","0.17","0.29","1.43","158.59834","155.82327","148.8542","143.50389","137.1567","145.6685","-35.617992","-36.069035","-36.751995","-39.289997","-40.862896","-38.364"
"878","2002","-132.0","12.37683299999999","342.906333","0.44","2.27","1.01","1.51","0.19","2.88","162.9428","155.97118","149.63333","139.0148","141.06226","147.77606","-33.88466","-34.864513","-38.963","-38.13742","-35.765156","-37.038334"
"878","2003","6.0","12.37683299999999","342.906333","2.17","1.08","0.36","0.11","1.19","1.26","157.40465","154.41678","146.02643","141.881","141.66745","149.10083","-36.250664","-36.004192","-37.729336","-40.312256","-39.096447","-36.732662"
"878","2004","11.0","12.37683299999999","342.906333","0.44","0.34","0.98","1.74","0.26","1.32","161.93208","149.40323","146.91","136.93646","136.63705","149.37898","-37.007996","-38.709034","-37.720333","-40.297733","-41.232254","-35.924"
"878","2005","-9.0","12.37683299999999","342.906333","0.17","0.67","0.2","0.18","0.22","0.0","161.72461","150.38957","144.70247","140.63857","139.95265","142.76038","-33.282333","-37.5758","-38.231663","-38.558704","-38.05903","-40.974327"
"878","2006","-20.0","12.37683299999999","342.906333","0.06","0.22","0.54","0.9","1.13","1.31","161.13641","148.72688","144.53125","144.25873","144.60016","145.72362","-33.65333","-37.248062","-35.20566","-37.504837","-38.32032","-38.910336"
"878","2007","-30.0","12.37683299999999","342.906333","0.19","0.55","0.39","0.75","0.17","1.2","154.83447","154.8643","149.84969","146.09117","144.95203","146.7919","-35.65333","-35.265804","-38.28266","-36.61354","-39.31226","-36.81599"
"878","2008","-2.0","12.37683299999999","342.906333","0.31","0.33","0.45","1.16","0.15","1.05","164.08565","157.90076","141.47267","144.33249","138.3855","146.62503","-32.356335","-38.59226","-41.211994","-38.97355","-39.72774","-36.59066"
"878","2009","-48.0","12.37683299999999","342.906333","1.98","0.45","0.86","1.27","1.91","1.14","158.64455","156.7915","150.13472","146.50002","142.55556","144.49213","-35.116665","-33.467743","-38.173","-37.809345","-38.754513","-39.839"
"878","2010","8.0","12.37683299999999","342.906333","0.92","1.21","1.67","1.78","1.2","1.72","161.44756","149.12341","146.13545","135.09163","139.51509","150.88509","-32.855995","-33.476128","-38.91066","-39.74323","-39.483543","-34.668007"
"878","2011","-53.0","12.37683299999999","342.906333","2.24","1.79","2.3","2.14","2.09","1.12","163.41946","156.55159","147.67397","142.73784","145.70052","140.3322","-33.31933","-36.494843","-36.25033","-36.565475","-38.099354","-37.109997"
"878","2012","-25.0","12.37683299999999","342.906333","1.75","1.6","1.8","1.34","2.84","1.89","161.9448","154.63391","146.57857","139.59164","137.71774","146.40913","-34.065994","-34.29","-35.411663","-38.832577","-39.11323","-37.68"
"3973","1994","-19.0","12.336667000000006","343.07599999999996","0.7","0.42","0.11","0.78","0.88","0.12","161.70935","147.8578","150.56357","141.77852","136.80168","146.51848","-33.063","-35.51452","-37.342667","-39.44129","-39.024513","-33.38766"
"3973","1995","5.0","12.336667000000006","343.07599999999996","0.11","0.07","0.26","0.02","0.12","0.94","157.69139","151.82928","152.51776","142.27692","142.95607","141.99907","-36.437996","-36.315163","-35.904663","-39.47193","-39.262905","-36.68733"
"3973","1996","0.0","12.336667000000006","343.07599999999996","0.05","0.13","0.41","0.33","0.02","0.27","158.2693","152.5784","145.9347","141.28568","146.35371","156.06091","-35.172997","-37.74935","-42.042995","-37.416134","-36.655163","-37.01466"
"3973","1997","8.0","12.336667000000006","343.07599999999996","0.81","1.36","1.25","0.35","1.96","2.64","161.16895","151.01091","147.17752","143.21881","139.65431","144.31508","-34.85433","-37.824512","-37.56233","-40.598713","-41.115154","-39.416332"
"3973","1998","-8.0","12.336667000000006","343.07599999999996","2.68","0.5","2.67","4.86","2.98","1.66","159.28954","152.79546","150.43251","141.77248","143.32738","144.00577","-36.486332","-35.16838","-37.825325","-38.180645","-39.128063","-37.791668"
"3973","1999","-14.0","12.336667000000006","343.07599999999996","0.53","0.62","0.0","0.0","1.59","0.5","161.08717","153.95294","146.48758","142.28404","142.78543","145.91847","-35.020664","-37.281612","-37.899338","-36.761288","-36.013866","-37.16633"
"3973","2000","-24.0","12.336667000000006","343.07599999999996","0.57","0.27","0.02","2.37","0.32","0.45","158.88136","152.39285","149.72075","141.8697","142.58514","147.32953","-36.36366","-37.313225","-39.013332","-40.73322","-40.63742","-36.689"
"3973","2001","-1.0","12.336667000000006","343.07599999999996","0.15","0.25","1.89","0.22","0.28","1.34","157.2736","154.46878","148.10123","142.17244","135.98682","144.10022","-35.617992","-36.069035","-36.751995","-39.289997","-40.862896","-38.364"
"3973","2002","-87.0","12.336667000000006","343.07599999999996","0.44","2.28","1.01","1.52","0.19","2.9","161.67845","154.4712","148.32271","137.72272","140.01083","146.1789","-33.88466","-34.864513","-38.963","-38.13742","-35.765156","-37.038334"
"3973","2003","-2.0","12.336667000000006","343.07599999999996","2.06","1.04","0.33","0.12","1.13","1.18","156.4439","152.68323","145.07437","140.96284","141.05132","147.82236","-36.250664","-36.004192","-37.729336","-40.312256","-39.096447","-36.732662"
"3973","2004","16.0","12.336667000000006","343.07599999999996","0.41","0.32","0.92","1.63","0.3","1.22","160.92036","148.09067","145.71964","136.32904","135.75438","148.18227","-37.007996","-38.709034","-37.720333","-40.297733","-41.232254","-35.924"
"3973","2005","12.0","12.336667000000006","343.07599999999996","0.16","0.62","0.21","0.2","0.23","0.0","160.47351","149.2174","143.4601","139.5224","138.40498","141.33345","-33.282333","-37.5758","-38.231663","-38.558704","-38.05903","-40.974327"
"3973","2006","-7.0","12.336667000000006","343.07599999999996","0.05","0.21","0.6","0.84","1.45","1.22","160.2787","147.14998","144.0219","143.89513","143.779","144.77925","-33.65333","-37.248062","-35.20566","-37.504837","-38.32032","-38.910336"
"3973","2007","-27.0","12.336667000000006","343.07599999999996","0.18","0.51","0.36","0.7","0.16","1.12","153.5733","153.24507","148.91614","145.41397","143.74455","146.55106","-35.65333","-35.265804","-38.28266","-36.61354","-39.31226","-36.81599"
"3973","2008","-4.0","12.336667000000006","343.07599999999996","0.34","0.31","0.44","1.11","0.16","1.0","162.96744","156.3495","140.50415","143.19914","137.14627","145.16551","-32.356335","-38.59226","-41.211994","-38.97355","-39.72774","-36.59066"
"3973","2009","-42.0","12.336667000000006","343.07599999999996","1.93","0.45","0.84","1.2","1.85","1.16","157.55348","155.79092","148.98611","145.69334","141.62619","143.18456","-35.116665","-33.467743","-38.173","-37.809345","-38.754513","-39.839"
"3973","2010","5.0","12.336667000000006","343.07599999999996","0.89","1.14","1.56","1.78","1.12","1.63","160.43439","148.67189","144.74901","134.04128","139.36372","149.45241","-32.855995","-33.476128","-38.91066","-39.74323","-39.483543","-34.668007"
"3973","2011","-47.0","12.336667000000006","343.07599999999996","1.77","1.73","2.16","1.83","1.84","0.86","162.22281","155.18387","146.76978","141.52502","144.54399","139.61752","-33.31933","-36.494843","-36.25033","-36.565475","-38.099354","-37.109997"
"3973","2012","-17.0","12.336667000000006","343.07599999999996","1.45","1.26","1.64","1.28","2.47","1.55","160.85057","153.77493","145.77463","138.2959","136.40173","145.30585","-34.065994","-34.29","-35.411663","-38.832577","-39.11323","-37.68"
"3903","2008","-1787.0","60.0188","110.3605","1.11","1.06","1.11","1.85","1.06","1.37","269.93173","256.53436","264.4665","257.06424","258.0437","254.60706","19.92767","19.336452","18.798002","17.197107","17.184523","16.358677"
"3903","2009","-1980.0","60.0188","110.3605","1.13","0.85","1.07","1.64","1.37","0.75","268.5494","267.65103","262.0577","262.95026","265.7629","260.62152","19.538","19.533554","16.685677","15.6258135","15.439036","15.127008"
"3903","2010","-1395.0","60.0188","110.3605","1.52","0.88","0.99","0.99","0.89","0.45","265.18066","265.9103","254.03749","264.60806","268.86423","268.46616","19.00034","17.77904","17.384005","16.138716","16.538712","17.059006"
"3903","2011","-2362.0","60.0188","110.3605","1.22","0.75","1.52","1.35","1.19","1.47","270.17703","265.0775","256.32428","258.29208","265.71048","265.89774","21.424","19.904196","18.420006","17.37485","16.543234","16.542675"
"3903","2012","-2112.0","60.0188","110.3605","2.54","1.1","2.32","0.87","0.87","0.93","255.77357","266.3965","256.57495","266.02682","256.78323","268.66858","20.318003","19.481615","18.362673","16.940977","16.465815","16.189007"
"3903","2015","-3032.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-2898.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-2325.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-1808.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-1980.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-2048.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-2010.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-1298.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3903","2015","-2125.0","60.0188","110.3605","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2008","-1963.0","60.0252","110.3584","1.11","1.06","1.11","1.85","1.06","1.37","269.93173","256.53436","264.4665","257.06424","258.0437","254.60706","19.92767","19.336452","18.798002","17.197107","17.184523","16.358677"
"3902","2009","-2003.0","60.0252","110.3584","1.13","0.85","1.07","1.64","1.37","0.75","268.5494","267.65103","262.0577","262.95026","265.7629","260.62152","19.538","19.533554","16.685677","15.6258135","15.439036","15.127008"
"3902","2010","-1823.0","60.0252","110.3584","1.52","0.88","0.99","0.99","0.89","0.45","265.18066","265.9103","254.03749","264.60806","268.86423","268.46616","19.00034","17.77904","17.384005","16.138716","16.538712","17.059006"
"3902","2011","-1312.0","60.0252","110.3584","1.22","0.75","1.52","1.35","1.19","1.47","270.17703","265.0775","256.32428","258.29208","265.71048","265.89774","21.424","19.904196","18.420006","17.37485","16.543234","16.542675"
"3902","2012","-2140.0","60.0252","110.3584","2.54","1.1","2.32","0.87","0.87","0.93","255.77357","266.3965","256.57495","266.02682","256.78323","268.66858","20.318003","19.481615","18.362673","16.940977","16.465815","16.189007"
"3902","2015","-2176.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-1410.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-2479.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-3103.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-3175.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-3247.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-3211.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3902","2015","-2632.0","60.0252","110.3584","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2008","-868.0","60.7001","110.0116","1.11","1.06","1.11","1.85","1.06","1.37","269.93173","256.53436","264.4665","257.06424","258.0437","254.60706","19.92767","19.336452","18.798002","17.197107","17.184523","16.358677"
"3904","2015","-878.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-608.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-1080.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-419.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-518.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-493.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-1080.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-578.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-702.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-540.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"3904","2015","-861.0","60.7001","110.0116","7.59","0.79","1.79","1.71","1.3","0.63","20.95583","18.577412","17.879997","17.234673","16.559675","16.859999"
"2000","2001","-184.0","35.2177735","111.5970154","1.46","1.89","0.96","1.05","1.29","1.67","204.25285","201.42448","201.53316","191.72293","193.7122","201.14165","2.5133374","2.1296833","1.4130032","1.2567793","-0.29870605","-0.49865812"
"2000","2002","-1263.0","35.2177735","111.5970154","1.17","1.6","1.73","2.08","1.21","1.93","207.00739","201.32727","200.78903","193.79703","201.18489","205.26921","3.0216696","2.806135","1.7096695","0.59290636","0.25355476","-0.014662741"
"2000","2003","-877.0","35.2177735","111.5970154","1.52","1.04","1.17","0.89","0.99","0.97","202.01523","200.00276","206.04443","193.2622","193.43288","203.92978","2.4716709","2.4487119","1.9783381","1.3429072","-0.29128426","0.19899899"
"2000","2004","-1976.0","35.2177735","111.5970154","1.1","0.78","1.8","1.19","0.86","1.27","204.11012","206.32323","196.59225","190.9569","200.9365","200.98492","2.229335","2.4070992","1.1129992","0.74322814","0.004840273","0.14400128"
"2000","2006","-1310.0","35.2177735","111.5970154","1.16","0.73","2.09","1.2","1.88","1.13","203.80316","200.17085","191.56326","188.11469","188.80138","203.65067","2.7613375","1.576452","1.5200039","1.029679","0.3506478","0.40299904"
"2000","2007","-954.0","35.2177735","111.5970154","1.06","1.21","1.45","2.08","1.23","1.14","204.2388","202.45218","191.54326","194.69511","198.89716","201.1768","3.5706685","2.454521","2.515335","1.7722634","1.2145195","0.8846713"
"2000","2008","-1561.0","35.2177735","111.5970154","0.83","1.36","0.89","0.94","2.36","2.95","206.36095","200.77408","198.24658","190.77666","192.2264","198.39201","3.1343346","2.4593565","1.0270002","0.49645996","0.5738762","-1.113332"
"2000","2009","-1180.0","35.2177735","111.5970154","1.23","1.55","0.96","1.92","1.82","1.15","206.95471","201.76709","195.80495","192.31332","189.09488","201.57118","3.066333","2.7551644","1.7336668","2.022584","0.27871016","0.39233604"
"2000","2010","-1200.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-1115.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-1031.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-730.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-830.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-420.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-90.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-80.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-65.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-60.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-60.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2010","-442.0","35.2177735","111.5970154","1.21","1.03","1.36","1.0","1.39","1.31","205.08105","198.02196","193.31401","196.01921","194.15489","202.4659","3.3453329","1.8399996","1.5980026","1.0312943","0.66032267","0.85433775"
"2000","2011","-1660.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-1750.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-1890.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-1780.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-1320.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-1055.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-810.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-720.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-745.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-730.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-630.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2011","-1128.0","35.2177735","111.5970154","1.21","1.04","1.21","0.76","1.72","1.63","207.39566","201.77266","197.84348","205.54585","193.50119","201.0745","2.5736694","2.4461296","0.93200576","1.9938778","1.5751618","1.155003"
"2000","2012","-1660.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-1750.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-1890.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-1780.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-1320.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-1055.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-810.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-720.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-745.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-730.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-630.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2012","-1130.0","35.2177735","111.5970154","1.01","1.42","1.09","0.9","1.18","2.28","207.54195","196.6833","197.34064","193.44952","198.30605","202.25102","2.615669","2.356779","2.0456693","0.9503243","-0.38063782","-0.05866295"
"2000","2013","-1990.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-1840.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-1690.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-1540.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-1370.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-750.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-600.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-260.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-610.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-630.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
"2000","2013","-650.0","35.2177735","111.5970154","1.45","1.21","1.1","0.89","0.79","2.68","2.6676667","2.5019383","1.9430027","0.7141939","-0.7577356","0.47966734"
